device_id,cpu,cpu_best,cpu_level,cpu_desc,ram,ram_best,ram_level,ram_desc,screen,screen_best,screen_level,screen_desc,res_ratio,res_ratio_best,res_ratio_level,res_ratio_desc,weight,weight_level,weight_best,weight_desc
1982875,3.8GHz,"",97.55,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,1.46Kg,71.75,"",""
1982880,,,,,16GB,"",75.3,极速运行,15.3英寸,"",43.67,15.3游戏、便捷,1920x1200,"",48.44,全高清屏,1.79Kg,39.37,"",""
1982882,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,1.89Kg,31.53,"",""
1982933,3.6GHz,"",93.41,"",32GB（16GB×2）,"",96.07,极速运行,16英寸,"",91.33,"",3072x1920,"",94.88,超高清屏,1.88Kg,31.85,"",""
1982934,3.8GHz,"",97.55,"",32GB（16GB×2）,"",96.07,极速运行,16英寸,"",91.33,"",3072x1920,"",94.88,超高清屏,1.88Kg,31.85,"",""
1983327,,,,,24GB,"",77.18,极速运行,16英寸,"",91.33,"",3072x1920,"",94.88,超高清屏,1.79Kg,39.37,"",""
1983730,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,2560x1600,"",83.33,超高清屏,1.5Kg,64.2,"",""
1983731,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,3072x1920,"",94.88,超高清屏,1.5Kg,64.2,"",""
1983732,3.8GHz,"",97.55,"",32GB,"",96.07,极速运行,14.5英寸,"",42.93,14.5游戏、便捷,3072x1920,"",94.88,超高清屏,1.5Kg,64.2,"",""
1983734,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.9Kg,29.21,"",""
1983735,3.8GHz,"",97.55,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.9Kg,29.21,"",""
1983737,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.4Kg,76.4,"",""
1983788,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1983789,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1983790,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1983792,,,,,32GB,"",96.07,极速运行,15.3英寸,"",43.67,15.3游戏、便捷,2560x1600,"",83.33,超高清屏,2Kg,23.39,"",""
1983793,,,,,32GB（16GB×2）,"",96.07,极速运行,16英寸,"",91.33,"",3200x2000,"",96.62,超高清屏,2.25Kg,17.95,"",""
1983794,,,,,32GB（16GB×2）,"",96.07,极速运行,16英寸,"",91.33,"",3200x2000,"",96.62,超高清屏,2.25Kg,17.95,"",""
1983839,2.6GHz,"",69.07,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.65Kg,5.61,"",""
1983840,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.65Kg,5.61,"",""
1983843,3.8GHz,"",97.55,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.49Kg,68.43,"",""
1983845,5.8GHz,"",99.78,"",32GB,"",96.07,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,,,,
1983846,5.8GHz,"",99.78,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1983847,5.8GHz,"",99.78,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1983848,4.9GHz,"",99.55,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1983873,,,,,32GB（16GB×2）,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.85Kg,32.7,"",""
1983874,,,,,32GB（16GB×2）,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.85Kg,32.7,"",""
1984747,,,,,32GB（16GB×2）,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1985339,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1985340,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1985341,,,,,16GB,"",75.3,极速运行,17英寸,"",95.72,"",2560x1600,"",83.33,超高清屏,,,,
1985342,,,,,16GB,"",75.3,极速运行,17英寸,"",95.72,"",2560x1600,"",83.33,超高清屏,,,,
1985357,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.66Kg,5.47,"",""
1985358,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.66Kg,5.47,"",""
1985359,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.66Kg,5.47,"",""
1985360,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.66Kg,5.47,"",""
1985407,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1985409,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1985410,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1985415,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1985416,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1985417,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1985421,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1985422,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1985423,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1985424,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1985425,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1985426,3.5GHz,"",93.37,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1985427,3.5GHz,"",93.37,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1985428,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1985429,,,,,8GB,"",12.1,游戏流畅,13.6英寸,"",8.23,13.6移动、办公,2560x1664,"",84.29,超高清屏,1.24Kg,91.68,"",""
1985430,,,,,8GB,"",12.1,游戏流畅,13.6英寸,"",8.23,13.6移动、办公,2560x1664,"",84.29,超高清屏,1.24Kg,91.68,"",""
1985431,,,,,16GB,"",75.3,极速运行,13.6英寸,"",8.23,13.6移动、办公,2560x1664,"",84.29,超高清屏,1.24Kg,91.68,"",""
1985432,,,,,8GB,"",12.1,游戏流畅,15.3英寸,"",43.67,15.3游戏、便捷,2880x1864,"",92.79,超高清屏,1.51Kg,64.02,"",""
1985433,,,,,8GB,"",12.1,游戏流畅,13英寸,"",3.05,13移动、办公,2880x1864,"",92.79,超高清屏,1.51Kg,64.02,"",""
1985434,,,,,16GB,"",75.3,极速运行,13英寸,"",3.05,13移动、办公,2880x1864,"",92.79,超高清屏,1.51Kg,64.02,"",""
1985435,,,,,32GB,"",96.07,极速运行,13.3英寸,"",6.55,13.3移动、办公,2880x1800,"",92.58,超高清屏,1000g,95.98,"",""
1985436,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,"","",92.58,超高清屏,,,,
1985437,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,"","",92.58,超高清屏,,,,
1985438,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,15英寸,"",43.43,15游戏、便捷,2560x1600,"",83.33,超高清屏,,,,
1985894,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1985895,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1985896,,,,,64GB,"",99.79,极速运行,18英寸,"",100,"",3840x2400,"",100,超高清屏,,,,
1985897,,,,,64GB,"",99.79,极速运行,18英寸,"",100,"",3840x2400,"",100,超高清屏,,,,
1985913,,,,,32GB,"",96.07,极速运行,15.3英寸,"",43.67,15.3游戏、便捷,1920x1200,"",48.44,全高清屏,1.79Kg,39.37,"",""
1986231,,,,,16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.61Kg,6.07,"",""
1986232,,,,,16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.61Kg,6.07,"",""
1986233,,,,,16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.61Kg,6.07,"",""
1986237,,,,,16GB,"",75.3,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,,,,
1986238,,,,,16GB,"",75.3,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,,,,
1986239,,,,,32GB,"",96.07,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,,,,
1986240,,,,,64GB,"",99.79,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,,,,
1986241,,,,,64GB,"",99.79,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,,,,
1986242,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.61Kg,6.07,"",""
1986479,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1986482,,,,,32GB,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2880x1620,"",83.69,超高清屏,,,,
1986483,,,,,32GB,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2880x1620,"",83.69,超高清屏,,,,
1986494,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.46Kg,71.75,"",""
1986496,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.46Kg,71.75,"",""
1986652,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,,,,
1986713,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.9Kg,29.21,"",""
1986714,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.9Kg,29.21,"",""
1986715,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.9Kg,29.21,"",""
1986716,,,,,64GB,"",99.79,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.9Kg,29.21,"",""
1986717,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.9Kg,29.21,"",""
1986719,,,,,96GB,"",99.82,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.9Kg,29.21,"",""
1986720,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1986721,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1986722,,,,,64GB,"",99.79,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1986723,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1986724,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1986725,,,,,64GB,"",99.79,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1986726,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.48Kg,10.76,"",""
1986727,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.48Kg,10.76,"",""
1986728,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.48Kg,10.76,"",""
1986729,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.48Kg,10.76,"",""
1986730,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.49Kg,68.43,"",""
1990202,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,,,,
1990203,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,,,,
1990204,2.5GHz,"",62.13,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,,,,
1990222,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1990225,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1990226,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1990230,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2560x1600,"",83.33,超高清屏,,,,
1990231,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2560x1600,"",83.33,超高清屏,,,,
1990233,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2880x1620,"",83.69,超高清屏,1.5Kg,64.2,"",""
1990366,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2.25Kg,17.95,"",""
1990377,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,,,,
1990385,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1990386,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1990387,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1990389,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1990473,3.8GHz,"",97.55,"",16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1990488,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1990489,2.2GHz,"",42.32,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1990490,4GHz,"",98.98,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1990491,4GHz,"",98.98,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1990492,4GHz,"",98.98,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1990493,2.1GHz,"",39.34,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,,,,
1990494,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,,,,
1990496,4GHz,"",98.98,"",16GB,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,,,,
1990517,3.4GHz,"",92.52,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,1.39Kg,82.43,"",""
1990686,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,,,,
1990687,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,,,,
1990688,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,,,,
1990812,,,,,24GB,"",77.18,极速运行,16英寸,"",91.33,"",3072x1920,"",94.88,超高清屏,1.86Kg,32.59,"",""
1990813,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",3072x1920,"",94.88,超高清屏,1.86Kg,32.59,"",""
1990817,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1990818,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1990822,,,,,16GB,"",75.3,极速运行,17英寸,"",95.72,"",2560x1600,"",83.33,超高清屏,,,,
1990823,,,,,16GB,"",75.3,极速运行,17英寸,"",95.72,"",2560x1600,"",83.33,超高清屏,,,,
1990824,,,,,16GB,"",75.3,极速运行,,,,,2560x1440,"",60.17,超高清屏,,,,
1990825,,,,,16GB,"",75.3,极速运行,,,,,2560x1440,"",60.17,超高清屏,,,,
1990826,,,,,16GB,"",75.3,极速运行,,,,,2560x1440,"",60.17,超高清屏,,,,
1990832,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,,,,
1990833,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1990839,800MHz,"",0.4,"",8GB,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,,,,
1990840,3.5GHz,"",93.37,"",16GB（16GB×1）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.4Kg,76.4,"",""
1990841,3.5GHz,"",93.37,"",16GB（16GB×1）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.4Kg,76.4,"",""
1990843,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.5Kg,64.2,"",""
1990872,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",3072x1920,"",94.88,超高清屏,1.79Kg,39.37,"",""
1990873,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,3.96Kg,1.09,"",""
1990878,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880*1800,"",92.58,超高清屏,1.34Kg,87.27,"",""
1990879,3.8GHz,"",97.55,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880*1800,"",92.58,超高清屏,1.34Kg,87.27,"",""
1990880,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560*1600,"",83.33,超高清屏,1.79Kg,39.37,"",""
1990881,3.8GHz,"",97.55,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560*1600,"",83.33,超高清屏,1.79Kg,39.37,"",""
1991099,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1991100,,,,,8GB,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.39Kg,82.43,"",""
1991102,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.39Kg,82.43,"",""
1991105,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.39Kg,82.43,"",""
1991106,,,,,64GB,"",99.79,极速运行,17英寸,"",95.72,"",2560x1600,"",83.33,超高清屏,,,,
1991107,,,,,64GB,"",99.79,极速运行,17英寸,"",95.72,"",2560x1600,"",83.33,超高清屏,,,,
1991109,,,,,64GB,"",99.79,极速运行,17英寸,"",95.72,"",2560x1600,"",83.33,超高清屏,,,,
1991160,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,1.36Kg,86.17,"",""
1991533,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1991534,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1991538,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1991651,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1992841,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.48Kg,10.76,"",""
1992842,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.48Kg,10.76,"",""
1992893,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.48Kg,10.76,"",""
1992895,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.48Kg,10.76,"",""
1992939,,,,,16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.05Kg,22.93,"",""
1992940,,,,,16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.05Kg,22.93,"",""
1992944,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,1.73Kg,44.3,"",""
1992945,2.5GHz,"",62.13,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,1.73Kg,44.3,"",""
1992946,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,1.73Kg,44.3,"",""
1993012,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,,,,
1993013,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,,,,
1993014,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1993015,2.1GHz,"",39.34,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,,,,
1993016,2.1GHz,"",39.34,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1200,"",48.44,全高清屏,,,,
1993044,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.99Kg,26.17,"",""
1993045,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",3840x2400,"",100,超高清屏,1.99Kg,26.17,"",""
1993046,,,,,64GB,"",99.79,极速运行,16英寸,"",91.33,"",3840x2400,"",100,超高清屏,1.99Kg,26.17,"",""
1993048,4GHz,"",98.98,"",16GB,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,,,,
1993055,4GHz,"",98.98,"",16GB,"",75.3,极速运行,15英寸,"",43.43,15游戏、便捷,2560x1600,"",83.33,超高清屏,,,,
1993058,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1993059,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1993060,,,,,64GB,"",99.79,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1993061,,,,,64GB,"",99.79,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1993062,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",3840x2400（1920x1200）,"",100,超高清屏,,,,
1993063,,,,,64GB,"",99.79,极速运行,16英寸,"",91.33,"",3840x2400（1920x1200）,"",100,超高清屏,,,,
1993064,,,,,64GB,"",99.79,极速运行,16英寸,"",91.33,"",3840x2400（1920x1200）,"",100,超高清屏,,,,
1993067,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1993070,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.55Kg,8.01,"",""
1993071,,,,,32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.55Kg,8.01,"",""
1993076,4.3GHz,"",99.15,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1993077,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,,,,
1993078,4.3GHz,"",99.15,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1993079,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1993080,2.9GHz,"",81.53,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920*1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1993081,2GHz,"",32.89,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920*1080,"",42.46,全高清屏,1.68Kg,47.69,"",""
1993125,,,,,32GB,"",96.07,极速运行,,,,,2560*1600,"",83.33,超高清屏,2.25Kg,17.95,"",""
1993126,,,,,32GB,"",96.07,极速运行,,,,,2560*1600,"",83.33,超高清屏,2.25Kg,17.95,"",""
1993129,,,,,64GB,"",99.79,极速运行,16英寸,"",91.33,"",3840*2400,"",100,超高清屏,,,,
1993130,,,,,64GB,"",99.79,极速运行,16英寸,"",91.33,"",3840*2400,"",100,超高清屏,,,,
